"id","td_id","catalog_id","manufacturer_id","active","language","code","title","slug","meta_title","meta_keywords","meta_description","content","short_description","first_page","offer","stock","created_at","updated_at","type","search_code"
"3493542",,"1","585","active","ro","7580","TRANSMISSION GEAR 8 75W-80; 1L","transmission-gear-8-75w-80-1l-7580","TRANSMISSION GEAR 8 75W-80","Uleiuri auto; ulei cutie viteze; transmisie; total;","TRANSMISSION GEAR 8 75W-80","<p>Ulei cutie viteze TOTAL&nbsp;<strong>TRANSMISSION GEAR 8 75W-80; bidon 1L</strong></p>

<p>Ulei de transmisie <strong>TRANSMISSION GEAR 8 75W-80 </strong>recomandat <strong>cutiilor de viteze manuale</strong> ce echipeaza autoturismele. Este recomandat in special pentru&nbsp;cutiile de viteze cu <strong>intervale foarte extinse de schimb</strong> (<strong>250,000 km</strong>) si modificator de frictiune adaptabil<strong> cutiilor de viteze PSA</strong>.</p>

<p><strong>Proprietati</strong></p>

<p>-reducerea costurilor de mentenanta</p>

<p>-protectie sporita impotriva coroziunii si depunerilor</p>

<p>-imbunatatirea pornirii la rece datorita aditivilor de inalta calitate</p>

<p>-scade consumul de carburant</p>

<p>-stabilitate de operare buna</p>

<p><strong>Aprobari</strong></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<td>Nume</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_9352%3Aicgoods_1414097"">Ulei MTF</a></td>
		</tr>
		<tr>
			<td>Producator</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_1636%3ATotalEnergies"">TotalEnergies</a></td>
		</tr>
		<tr>
			<td>Vascozitate</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_1632%3A75W80"">75W80</a></td>
		</tr>
		<tr>
			<td>Capacitate</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_24499%3A1.0"">1.0 l</a></td>
		</tr>
		<tr>
			<td>Standard</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_13805%3APEUGEOT%2BB71%2B2330"">PEUGEOT B71 2330 ;</a>&nbsp;<a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_13805%3ACITROEN%2BB71%2B2330"">CITROEN B71 2330</a></td>
		</tr>
		<tr>
			<td>Specificatie API</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_13803%3AGL-4%252B"">GL-4+</a></td>
		</tr>
		<tr>
			<td>Linie produs</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_23999%3ATRAXIUM"">TRAXIUM</a></td>
		</tr>
		<tr>
			<td>Diviziune pictograma</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_25999%3Aicgoods_289280"">Uleiuri de transmisie</a></td>
		</tr>
		<tr>
			<td>Destinat pentru</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_38683%3Aicgoods_366381"">Turisme /</a>&nbsp;<a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_38683%3Aicgoods_366382"">Camion /</a>&nbsp;<a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_38683%3Aicgoods_366383"">Agricultura /</a>&nbsp;<a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_38683%3Aicgoods_366385"">Autobuze /</a>&nbsp;<a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_38683%3Aicgoods_366386"">Industrie</a></td>
		</tr>
		<tr>
			<td>Tehnologie de baza</td>
			<td><a href=""https://ro.e-cat.intercars.eu/ro/Oferta-completa/Ulei-Fluide-Lubrifian%C8%9Bi/ulei-de-motor/Uleiuri-pentru-angrenaje/Ulei-cutie-viteze-manuala/c/tecdoc-5090009-5010177-5010179-genart_3225?q=%3Adefault%3Aicgoods_66562%3Aicgoods_680411"">sintetic</a></td>
		</tr>
	</tbody>
</table>

<p><strong>Specificatii</strong></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<td>Vascozitate la 40 C</td>
			<td>49 mm2 /s ASTM D445</td>
		</tr>
		<tr>
			<td>Vascozitate la 100 C</td>
			<td>8 mm2 /s ASTM D445</td>
		</tr>
		<tr>
			<td>Index de vascozitate</td>
			<td>137 ASTM D2270</td>
		</tr>
		<tr>
			<td>Punct de scurgere</td>
			<td>-45&deg;C ASTM D97</td>
		</tr>
		<tr>
			<td>Punct de fierbere</td>
			<td>208&deg;C ASTM D92</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","TRANSMISSION GEAR 8 75W-80","no","no","in_supplier_stock","24/10/2016 14:26:00","10/12/2024 13:08:56","",""
"3493541",,"1","207","active","ro","4434","HIGH PERFORMANCE GL4+ 75W-90; 1L","high-performance-gl4-75w-90-1l-4434","HIGH PERFORMANCE GL4+ 75W-90","Uleiuri auto; ulei cutie viteze; liqui;moly; high; performance;","HIGH PERFORMANCE GL4+ 75W-90","<p>Ulei cutie viteze Liqui Moly<strong> HIGH PERFORMANCE GL4+ 75W-90; bidon 1L</strong></p>

<p><strong>HIGH PERFORMANCE GL4+ 75W-90 </strong>este un ulei pentru cutia de viteze&nbsp;<strong>full sintetic&nbsp;</strong>care poate fi folosi pentru o gama variata de autoturisme.&nbsp;Amestecul dintre <strong>uleiurile de baza&nbsp;</strong>&nbsp;si <strong>aditivii moderni</strong>&nbsp;de inalta calitate asigura <strong>lubrifierea optima</strong> in conditii de operare extreme si <strong>reduce frecarea</strong> in momentul schimbarii vitezelor, acolo unde este necesar.</p>

<p><strong>Proprietati</strong></p>

<p>-pastrarea calitatilor in timp, chiar si la temperaturi extreme</p>

<p>-performante imbunatatite in conditii de presiune ridicata</p>

<p>-reduce frecarea la nivelul cutiei de viteze</p>

<p>-protejeaza impotriva depunerilor si a coroziunii</p>

<p>-reduce zgomotele cauzate de transmisie</p>

<p><strong>Aprobari</strong></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<td>
			<p>API GL4+</p>

			<p>Ford ESD-M2C 175-A</p>

			<p>VW 501 50 (G50)</p>

			<p>ZF TE-ML 08</p>
			</td>
		</tr>
	</tbody>
</table>

<p><strong>Specificatii</strong></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<td>Vascozitate la 40&deg;C</td>
			<td>81,5 mm&sup2;/s ASTM D 7042-04</td>
		</tr>
		<tr>
			<td>Vascozitate la 100&deg;C</td>
			<td>14,3 mm&sup2;/s ASTM D 7042-04</td>
		</tr>
		<tr>
			<td>Index de vascozitate</td>
			<td>183 DIN ISO 2909</td>
		</tr>
		<tr>
			<td>Punct de scurgere</td>
			<td>-60 &deg;C DIN ISO 3016</td>
		</tr>
		<tr>
			<td>Punct de fierbere</td>
			<td>200 &deg;C DIN ISO 2592</td>
		</tr>
	</tbody>
</table>

<p><strong>Uleiul pentru&nbsp;cutia&nbsp;de viteze Liqui Moly HIGH PERFORMANCE GL4+ 75W-90 este fabricat in Germania</strong></p>
","HIGH PERFORMANCE GL4+ 75W-90","no","no","in_supplier_stock","24/10/2016 14:05:28","31/10/2016 13:40:00","",""
"3493535",,"0","121","active","ro","51839","filtru ulei","filtru-ulei-wix-filters-51839","filtru ulei","filtru ulei","filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;96</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:33:02","9/2/2017 15:02:44","newOEM",""
"3493536",,"0","121","active","ro","57186","filtru ulei","filtru-ulei-wix-filters-57186w","filtru ulei","filtru ulei","filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Cartus</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;125&nbsp;</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;65</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>&nbsp;31</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:33:17","15/3/2017 19:02:13","newOEM",""
"3493537",,"0","121","active","ro","33001","filtru ulei","filtru-ulei-wix-filters-33001","filtru ulei","filtru ulei","filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Lungime</th>
			<td>&nbsp;&nbsp;&nbsp;&nbsp; 88</td>
		</tr>
		<tr>
			<th scope=""row"">latime</th>
			<td>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 46</td>
		</tr>
		<tr>
			<th scope=""row"">In/Out</th>
			<td>&nbsp;&nbsp; 1,4&nbsp; / 1,4</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:33:31","6/12/2016 20:19:16","newOEM",""
"3493538",,"0","580","active","ro","FL820S","filtru ulei ","filtru-ulei-motorcraft-fl820s","filtru ulei ","filtru ulei ","filtru ulei ","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;97</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>Dimensiune filet M22x1.5</p>
","","no","no","in_stock","24/10/2016 12:33:48","20/7/2017 17:27:34","newOEM",""
"3493539",,"1","207","active","ro","LM3687","TOP TEC ATF 1800; 1L","top-tec-atf-1800-1l-lm3687","TOP TEC ATF 1800","Uleiuri auto; ulei cutie viteze; valvoline; high; performance;","TOP TEC ATF 1800","<p>Ulei <strong>cutie viteze</strong> Liqui Moly <strong>TOP TEC ATF 1800; bidon 1L</strong></p>

<p><strong>TOP TEC ATF 1800</strong> este un ulei cu o <strong>vascozitate redusa</strong>, destinat in special <strong>cutiilor de transmisie&nbsp;automate</strong>. Formula sa este obtinuta prin amestecarea<strong> uleiurilor de baza</strong> cu <strong>aditivi speciali</strong>.</p>

<p>In afara de <strong>pastrarea in timp a calitatilor</strong> si<strong> stabilitate</strong> in ceea ce priveste <strong>oxidarea</strong>, uleiul asigura o <strong>schimbare lina a vitezelor</strong> indiferent de conditiile de operare.</p>

<p>&nbsp;</p>

<p><strong>Proprietati</strong></p>

<p>-pastrarea caracteristicilor indiferent de temperatura</p>

<p>-previne formarea spumei</p>

<p>-stabil din punct de vedere al oxidarii</p>

<p>-reduce frecarea</p>

<p>-proprietati imbunatatile in ceea ce priveste temperaturile joase</p>

<p>-protejeaza impotriva coroziunii&nbsp;</p>

<p><strong>Aprobari</strong></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<td>
			<p>Dexron VI</p>

			<p>Mercon LV</p>

			<p>Aisin Warner AW-1</p>

			<p>BMW 83 22 0 142 516 / 83 22 2 152 426 / 83 22 2 289 720 / M-1375.4</p>

			<p>Fiat 9.555550-AV5</p>

			<p>JWS 3324 (Aisin Warner)</p>

			<p>Land Rover TYK 500050</p>

			<p>Honda ATF DW-1</p>

			<p>Hyundai SP IV</p>

			<p>Mazda ATF FZ</p>

			<p>Nissan AT-Matic S Fluid</p>

			<p>Toyota WS</p>

			<p>VW G 055 005 / G 055 540 / G 060 162</p>
			</td>
		</tr>
	</tbody>
</table>

<p><strong>Specificatii</strong></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<td>Vascozitate la 40&deg;C</td>
			<td>25,7 mm&sup2;/s ASTM D 7042-04</td>
		</tr>
		<tr>
			<td>Vascozitate la 100&deg;C</td>
			<td>5,5 mm&sup2;/s ASTM D 7042-04</td>
		</tr>
		<tr>
			<td>Index de vascozitate</td>
			<td>159 DIN ISO 2909</td>
		</tr>
		<tr>
			<td>Punct de fierbere</td>
			<td>210 &deg;C DIN ISO 2592</td>
		</tr>
		<tr>
			<td>Punct de scurgere</td>
			<td>-48 &deg;C DIN ISO 3016</td>
		</tr>
	</tbody>
</table>

<p><strong>Uleiul pentru cutia de viteze Liqui Moly TOP TEC ATF 1800 este fabricat in Germania.</strong></p>
","TOP TEC ATF 1800","no","no","in_supplier_stock","24/10/2016 12:53:40","31/10/2016 13:40:14","",""
"3493540",,"1","207","active","ro","LM3681","TOP TEC ATF 1200; 1L","top-tec-atf-1200-1l-lm3681","TOP TEC ATF 1200","Uleiuri auto; ulei cutie viteze; liqui;moly; top; tec; atf;","TOP TEC ATF 1200","<p>Ulei cutie viteze Liqui Moly <strong>TOP TEC ATF 1200; bidon 1L</strong></p>

<p><strong>TOP TEC ATF 1200&nbsp;</strong>este un ulei potrivit <strong>cutiilor automate</strong> de ultima generatie. Formula sa contine <strong>uleiuri de baza si aditivi de inalta calitate</strong>. Elementele ce intra in compozitia sa asigura <strong>stabilitate optima in timp</strong>, <strong>pastrarea calitatilor</strong>, si <strong>reducerea frecarii</strong>.</p>

<p><strong>Proprietati</strong></p>

<p>-stabilitate la temperaturi ridicate</p>

<p>-protectie impotriva coroziunii</p>

<p>-proprietati imbunatatite in ceea ce priveste temperaturile joase</p>

<p>-rezistenta chimica sporita</p>

<p><strong>Aprobari</strong></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<td>
			<p>Allison C4</p>

			<p>Caterpillar TO-2</p>

			<p>Dexron III H</p>

			<p>Ford Mercon V</p>

			<p>Honda ATF Z1 (ausser CVT)</p>

			<p>Hyundai SP II / III</p>

			<p>JASO 1-A</p>

			<p>Kia SP-II / SP III</p>

			<p>Mazda ATF M III / ATF M-V</p>

			<p>Mitsubishi SP-II / SP-III</p>

			<p>Nissan AT-Matic D Fluid / AT-Matic J Fluid / AT-Matic K Fluid</p>

			<p>Toyota Type T-II /Type T-IV</p>

			<p>Allison TES 295</p>

			<p>BMW 7045 E / 8072 B / LA 2634 / LT 71141</p>

			<p>Chrysler ATF +3 / ATF +4</p>

			<p>Daimler NAG-1</p>

			<p>JWS 3309 (Aisin Warner)</p>

			<p>MAN 339 Typ V1 / 339 Typ Z1 / 339 Typ Z2</p>

			<p>MB 236.2 / 236.3 / 236.5 / 236.6 / 236.7 / 236.9 / 236.10 / 236.11</p>

			<p>Subaru ATF</p>

			<p>Voith H55.6335.XX (G 607)</p>

			<p>Volvo 97340 / 97341</p>

			<p>VW G 052 162 / G 052 990 / G 055 025</p>

			<p>ZF TE-ML 02F / TE-ML 03D / TE-ML 04D / TE-ML 05L / TE-ML 09 / TE-ML 11A /&nbsp;TE-ML 11B / TE-ML 14A / TE-ML 14B / TE-ML 17C</p>
			</td>
		</tr>
	</tbody>
</table>

<p><strong>Specificatii</strong></p>

<table border=""1"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<td>Vascozitate la 40 &deg;C</td>
			<td>36,4 mm&sup2;/s ASTM D 7042-04</td>
		</tr>
		<tr>
			<td>Vascozitate la 100 &deg;C</td>
			<td>6,85 mm&sup2;/s ASTM D 7042-04</td>
		</tr>
		<tr>
			<td>Index de vascozitate</td>
			<td>150 DIN ISO 2909</td>
		</tr>
		<tr>
			<td>Punct de scurgere</td>
			<td>-48 &deg;C DIN ISO 3016</td>
		</tr>
		<tr>
			<td>Punct de fierbere</td>
			<td>228 &deg;C DIN ISO 2592</td>
		</tr>
	</tbody>
</table>

<p><strong>Uleiul pentru cutia de viteze Liqui Moly TOP TEC ATF 1200 este fabricat in Germania.</strong></p>
","TOP TEC ATF 1200","no","no","not_in_stock","24/10/2016 13:25:57","27/10/2016 12:57:41","",""
"3493522",,"0","121","active","ro","24777","Filtru polen","filtru-polen-wix-filters-24777","Filtru polen","Filtru polen","Filtru polen","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lumgine [mm]</th>
			<td>&nbsp;273</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;216</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;54</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:29:26","9/2/2017 17:12:50","newOEM",""
"3493523",,"0","121","active","ro","24822","Filtru polen","filtru-polen-wix-filters-24822","Filtru polen","Filtru polen","Filtru polen","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;279</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;206</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;26</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:29:47","9/2/2017 17:14:21","newOEM",""
"3493524",,"0","121","active","ro","24875","Filtru polen","filtru-polen-wix-filters-24875","Filtru polen","Filtru polen","Filtru polen","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp; 216</td>
		</tr>
		<tr>
			<th scope=""row"">Latime[mm]</th>
			<td>&nbsp;216</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;17</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:30:05","9/2/2017 17:17:05","newOEM",""
"3493525",,"0","121","active","ro","33502","Filtru combustibil","filtru-combustibil-wix-filters-33502","Filtru combustibil","Filtru combustibil","Filtru combustibil","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Conducta</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;114</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;71</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:30:21","9/2/2017 17:18:54","newOEM",""
"3493526",,"0","121","active","ro","42472","Filtru aer ","filtru-aer-wix-filters-42472","Filtru aer ","Filtru aer ","Filtru aer ","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">Lungime [mm]</th>
			<td>&nbsp;357</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;185</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;50</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:30:36","9/2/2017 17:01:02","newOEM",""
"3493527",,"0","121","active","ro","46673","Filtru aer ","filtru-aer-wix-filters-46673","Filtru aer ","Filtru aer ","Filtru aer ","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Panou</td>
		</tr>
		<tr>
			<th scope=""row"">&nbsp;Lungime [mm]</th>
			<td>&nbsp;318&nbsp;</td>
		</tr>
		<tr>
			<th scope=""row"">Latime [mm]</th>
			<td>&nbsp;190</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;42</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:30:52","9/2/2017 15:16:05","newOEM",""
"3493528",,"0","121","active","ro","51187","filtru ulei","filtru-ulei-wix-filters-51187","filtru ulei","filtru ulei","filtru ulei","filtru ulei",,"no","no","in_stock","24/10/2016 12:31:07","24/10/2016 12:31:07","newOEM",""
"3493529",,"0","121","active","ro","51223","filtru ulei","filtru-ulei-wix-filters-51223","filtru ulei","filtru ulei","filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Cartus</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;99</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;83</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior [mm]</th>
			<td>40</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:31:24","9/2/2017 13:59:23","newOEM",""
"3493530",,"0","121","active","ro","51226","filtru ulei","filtru-ulei-wix-filters-51226","filtru ulei","filtru ulei","filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Diametru exterior (mm)</th>
			<td>&nbsp;&nbsp;&nbsp;&nbsp; 65</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru interior (mm)</th>
			<td>&nbsp;&nbsp;&nbsp;&nbsp; 29</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime (mm)</th>
			<td>&nbsp;&nbsp;&nbsp; 116</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:31:39","7/11/2016 21:22:45","newOEM",""
"3493531",,"0","121","active","ro","51324","filtru ulei","filtru-ulei-wix-filters-51324","filtru ulei","filtru ulei","filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;111</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:31:57","9/2/2017 14:33:24","newOEM",""
"3493532",,"0","121","active","ro","51355","filtru ulei","filtru-ulei-wix-filters-51355","filtru ulei","filtru ulei","filtru ulei","filtru ulei",,"no","no","in_stock","24/10/2016 12:32:12","24/10/2016 12:32:12","newOEM",""
"3493533",,"0","121","active","ro","51381","filtru ulei","filtru-ulei-wix-filters-51381","filtru ulei","filtru ulei","filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;80</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:32:29","9/2/2017 14:26:31","newOEM",""
"3493534",,"0","121","active","ro","51626","filtru ulei","filtru-ulei-wix-filters-51626","filtru ulei","filtru ulei","filtru ulei","<table border=""0"" cellpadding=""1"" cellspacing=""1"" style=""width:500px"">
	<tbody>
		<tr>
			<th scope=""row"">Tip filtru</th>
			<td>&nbsp;Insurubabil</td>
		</tr>
		<tr>
			<th scope=""row"">Inaltime [mm]</th>
			<td>&nbsp;97</td>
		</tr>
		<tr>
			<th scope=""row"">Diametru exterior [mm]&nbsp;</th>
			<td>&nbsp;93</td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>
","","no","no","in_stock","24/10/2016 12:32:48","9/2/2017 14:20:57","newOEM",""
